id,name,parent,variation,permalink,sku,short_description,description,on_sale,prices__currency_code,prices__currency_symbol,prices__currency_minor_unit,prices__currency_decimal_separator,prices__currency_thousand_separator,prices__currency_prefix,prices__currency_suffix,prices__price,prices__regular_price,prices__sale_price,prices__price_range,price_html,average_rating,review_count,images,variations,has_options,is_purchasable,is_in_stock,add_to_cart__text,add_to_cart__description
29574,Grindstone (Meularde) (Francés),0,,https://naipes.winterland.cl/producto/grindstone-meularde-frances/,,,,False,CLP,$,0,",",.,$,,21000,21000,21000,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>21.000</span>",0,0,"[{'id': 29577, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/c04d55ffc387e9bd95a9b44b04b2650be19400d0_250x356.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/c04d55ffc387e9bd95a9b44b04b2650be19400d0_250x356-232x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/c04d55ffc387e9bd95a9b44b04b2650be19400d0_250x356.jpg 232w, https://naipes.winterland.cl/wp-content/uploads/2021/07/c04d55ffc387e9bd95a9b44b04b2650be19400d0_250x356-218x300.jpg 218w', 'sizes': '(max-width: 232px) 100vw, 232px', 'name': 'c04d55ffc387e9bd95a9b44b04b2650be19400d0_250x356', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Grindstone (Meularde) (Francés)&rdquo; a tu carrito
29571,"Alrund, God of the Cosmos // Hakka, Whispering Raven (Foil)",0,,https://naipes.winterland.cl/producto/alrund-god-of-the-cosmos-hakka-whispering-raven-foil/,,,,False,CLP,$,0,",",.,$,,2250,2250,2250,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>2.250</span>",0,0,"[{'id': 29572, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/AlrundGodOfTheCosmos__46474.1623099014.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/AlrundGodOfTheCosmos__46474.1623099014.386.513-300x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/AlrundGodOfTheCosmos__46474.1623099014.386.513.jpg 368w, https://naipes.winterland.cl/wp-content/uploads/2021/07/AlrundGodOfTheCosmos__46474.1623099014.386.513-215x300.jpg 215w, https://naipes.winterland.cl/wp-content/uploads/2021/07/AlrundGodOfTheCosmos__46474.1623099014.386.513-344x480.jpg 344w', 'sizes': '(max-width: 368px) 100vw, 368px', 'name': 'AlrundGodOfTheCosmos__46474.1623099014.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,"Añade &ldquo;Alrund, God of the Cosmos // Hakka, Whispering Raven (Foil)&rdquo; a tu carrito"
29569,Kaya the Inexorable (Borderless &#8211; Foil),0,,https://naipes.winterland.cl/producto/kaya-the-inexorable-borderless-foil/,,,,False,CLP,$,0,",",.,$,,9100,9100,9100,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>9.100</span>",0,0,"[{'id': 29570, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/KayaTheInexorable__83182.1622824496.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/KayaTheInexorable__83182.1622824496.386.513-300x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/KayaTheInexorable__83182.1622824496.386.513.jpg 368w, https://naipes.winterland.cl/wp-content/uploads/2021/07/KayaTheInexorable__83182.1622824496.386.513-215x300.jpg 215w, https://naipes.winterland.cl/wp-content/uploads/2021/07/KayaTheInexorable__83182.1622824496.386.513-344x480.jpg 344w', 'sizes': '(max-width: 368px) 100vw, 368px', 'name': 'KayaTheInexorable__83182.1622824496.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Kaya the Inexorable (Borderless &#8211; Foil)&rdquo; a tu carrito
29566,"Vorinclex, Monstrous Raider (Showcase &#8211; Foil) (#320)",0,,https://naipes.winterland.cl/producto/vorinclex-monstrous-raider-showcase-foil-320/,,,,False,CLP,$,0,",",.,$,,70000,70000,70000,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>70.000</span>",0,0,"[{'id': 29567, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/VorinclexMonstrousRaider320__60158.1622825309.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/VorinclexMonstrousRaider320__60158.1622825309.386.513-300x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/VorinclexMonstrousRaider320__60158.1622825309.386.513.jpg 368w, https://naipes.winterland.cl/wp-content/uploads/2021/07/VorinclexMonstrousRaider320__60158.1622825309.386.513-215x300.jpg 215w, https://naipes.winterland.cl/wp-content/uploads/2021/07/VorinclexMonstrousRaider320__60158.1622825309.386.513-344x480.jpg 344w', 'sizes': '(max-width: 368px) 100vw, 368px', 'name': 'VorinclexMonstrousRaider320__60158.1622825309.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,"Añade &ldquo;Vorinclex, Monstrous Raider (Showcase &#8211; Foil) (#320)&rdquo; a tu carrito"
29532,Kaleidoscorch (foil),0,,https://naipes.winterland.cl/producto/kaleidoscorch-foil/,,,,False,CLP,$,0,",",.,$,,400,400,400,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>400</span>",0,0,"[{'id': 28116, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/Kaleidoscorch__55565.1622643803.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/Kaleidoscorch__55565.1622643803.386.513-300x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/Kaleidoscorch__55565.1622643803.386.513.jpg 368w, https://naipes.winterland.cl/wp-content/uploads/2021/06/Kaleidoscorch__55565.1622643803.386.513-215x300.jpg 215w, https://naipes.winterland.cl/wp-content/uploads/2021/06/Kaleidoscorch__55565.1622643803.386.513-344x480.jpg 344w', 'sizes': '(max-width: 368px) 100vw, 368px', 'name': 'Kaleidoscorch__55565.1622643803.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Kaleidoscorch (foil)&rdquo; a tu carrito
29530,Counterspell,0,,https://naipes.winterland.cl/producto/counterspell-3/,,,,False,CLP,$,0,",",.,$,,700,700,700,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>700</span>",0,0,"[{'id': 29531, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/Counterspell__76223.1623986191.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/Counterspell__76223.1623986191.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/Counterspell__76223.1623986191.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/07/Counterspell__76223.1623986191.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'Counterspell__76223.1623986191.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Counterspell&rdquo; a tu carrito
29528,Tide Shaper (retro),0,,https://naipes.winterland.cl/producto/tide-shaper-retro/,,,,False,CLP,$,0,",",.,$,,500,500,500,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>500</span>",0,0,"[{'id': 29529, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/TideShaper394__11437.1622644452.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/TideShaper394__11437.1622644452.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/TideShaper394__11437.1622644452.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/07/TideShaper394__11437.1622644452.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'TideShaper394__11437.1622644452.386.513', 'alt': ''}]",[],False,True,False,Leer más,Lee más sobre &ldquo;Tide Shaper (retro)&rdquo;
29524,Tireless Provisioner,0,,https://naipes.winterland.cl/producto/tireless-provisioner/,,,,False,CLP,$,0,",",.,$,,1800,1800,1800,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>1.800</span>",0,0,"[{'id': 29525, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/TirelessProvisioner__73746.1622644474.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/TirelessProvisioner__73746.1622644474.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/TirelessProvisioner__73746.1622644474.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/07/TirelessProvisioner__73746.1622644474.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'TirelessProvisioner__73746.1622644474.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Tireless Provisioner&rdquo; a tu carrito
29522,Herd Baloth,0,,https://naipes.winterland.cl/producto/herd-baloth/,,,,False,CLP,$,0,",",.,$,,200,200,200,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>200</span>",0,0,"[{'id': 29523, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/HerdBaloth__23899.1622643742.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/HerdBaloth__23899.1622643742.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/HerdBaloth__23899.1622643742.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/07/HerdBaloth__23899.1622643742.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'HerdBaloth__23899.1622643742.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Herd Baloth&rdquo; a tu carrito
29518,Timeless Witness,0,,https://naipes.winterland.cl/producto/timeless-witness-2/,,,,False,CLP,$,0,",",.,$,,900,900,900,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>900</span>",0,0,"[{'id': 29519, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/TimelessWitness__72214.1623987329.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/TimelessWitness__72214.1623987329.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/TimelessWitness__72214.1623987329.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/07/TimelessWitness__72214.1623987329.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'TimelessWitness__72214.1623987329.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Timeless Witness&rdquo; a tu carrito
29515,Ignoble Hierarch (Retro Frame),0,,https://naipes.winterland.cl/producto/ignoble-hierarch-retro-frame/,,,,False,CLP,$,0,",",.,$,,24500,24500,24500,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>24.500</span>",0,0,"[{'id': 29516, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/IgnobleHierarch414__26691.1622643752.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/IgnobleHierarch414__26691.1622643752.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/IgnobleHierarch414__26691.1622643752.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/07/IgnobleHierarch414__26691.1622643752.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'IgnobleHierarch414__26691.1622643752.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Ignoble Hierarch (Retro Frame)&rdquo; a tu carrito
29513,Svyelun of Sea and Sky,0,,https://naipes.winterland.cl/producto/svyelun-of-sea-and-sky/,,,,False,CLP,$,0,",",.,$,,6300,6300,6300,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>6.300</span>",0,0,"[{'id': 29514, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/SvyelunOfSeaAndSky__14809.1622644344.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/SvyelunOfSeaAndSky__14809.1622644344.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/SvyelunOfSeaAndSky__14809.1622644344.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/07/SvyelunOfSeaAndSky__14809.1622644344.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'SvyelunOfSeaAndSky__14809.1622644344.386.513', 'alt': ''}]",[],False,True,False,Leer más,Lee más sobre &ldquo;Svyelun of Sea and Sky&rdquo;
29511,Dragon&#8217;s Rage Channeler,0,,https://naipes.winterland.cl/producto/dragons-rage-channeler-2/,,,,False,CLP,$,0,",",.,$,,5600,5600,5600,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>5.600</span>",0,0,"[{'id': 29512, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/DragonsRageChanneler__22109.1623986250.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/DragonsRageChanneler__22109.1623986250.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/DragonsRageChanneler__22109.1623986250.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/07/DragonsRageChanneler__22109.1623986250.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'DragonsRageChanneler__22109.1623986250.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Dragon&#8217;s Rage Channeler&rdquo; a tu carrito
29509,"Yavimaya, Cradle of Growth (Retro Frame)",0,,https://naipes.winterland.cl/producto/yavimaya-cradle-of-growth-retro-frame/,,,,False,CLP,$,0,",",.,$,,21000,21000,21000,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>21.000</span>",0,0,"[{'id': 29510, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/YavimayaCradleOfGrowth441__34339.1622644610.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/YavimayaCradleOfGrowth441__34339.1622644610.386.513-300x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/07/YavimayaCradleOfGrowth441__34339.1622644610.386.513.jpg 368w, https://naipes.winterland.cl/wp-content/uploads/2021/07/YavimayaCradleOfGrowth441__34339.1622644610.386.513-215x300.jpg 215w, https://naipes.winterland.cl/wp-content/uploads/2021/07/YavimayaCradleOfGrowth441__34339.1622644610.386.513-344x480.jpg 344w', 'sizes': '(max-width: 368px) 100vw, 368px', 'name': 'YavimayaCradleOfGrowth441__34339.1622644610.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,"Añade &ldquo;Yavimaya, Cradle of Growth (Retro Frame)&rdquo; a tu carrito"
29495,Timeless Dragon (Retro Frame),0,,https://naipes.winterland.cl/producto/timeless-dragon-retro-frame/,,,,False,CLP,$,0,",",.,$,,600,600,600,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>600</span>",0,0,"[{'id': 29496, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/TimelessDragon388__34754.1624035061.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/TimelessDragon388__34754.1624035061.386.513-300x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/TimelessDragon388__34754.1624035061.386.513.jpg 368w, https://naipes.winterland.cl/wp-content/uploads/2021/06/TimelessDragon388__34754.1624035061.386.513-215x300.jpg 215w, https://naipes.winterland.cl/wp-content/uploads/2021/06/TimelessDragon388__34754.1624035061.386.513-344x480.jpg 344w', 'sizes': '(max-width: 368px) 100vw, 368px', 'name': 'TimelessDragon388__34754.1624035061.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Timeless Dragon (Retro Frame)&rdquo; a tu carrito
29493,Sanctifier en-Vec (Retro Frame),0,,https://naipes.winterland.cl/producto/sanctifier-en-vec-retro-frame/,,,,False,CLP,$,0,",",.,$,,2800,2800,2800,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>2.800</span>",0,0,"[{'id': 29494, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/SanctifierEnVec386__02916.1624034963.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/SanctifierEnVec386__02916.1624034963.386.513-265x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/SanctifierEnVec386__02916.1624034963.386.513.jpg 265w, https://naipes.winterland.cl/wp-content/uploads/2021/06/SanctifierEnVec386__02916.1624034963.386.513-215x300.jpg 215w', 'sizes': '(max-width: 265px) 100vw, 265px', 'name': 'SanctifierEnVec386__02916.1624034963.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Sanctifier en-Vec (Retro Frame)&rdquo; a tu carrito
29488,Resurgent Belief (Retro Frame),0,,https://naipes.winterland.cl/producto/resurgent-belief-retro-frame/,,,,False,CLP,$,0,",",.,$,,1400,1400,1400,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>1.400</span>",0,0,"[{'id': 29489, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/ResurgentBelief385__58111.1622666469.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/ResurgentBelief385__58111.1622666469.386.513-300x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/ResurgentBelief385__58111.1622666469.386.513.jpg 368w, https://naipes.winterland.cl/wp-content/uploads/2021/06/ResurgentBelief385__58111.1622666469.386.513-215x300.jpg 215w, https://naipes.winterland.cl/wp-content/uploads/2021/06/ResurgentBelief385__58111.1622666469.386.513-344x480.jpg 344w', 'sizes': '(max-width: 368px) 100vw, 368px', 'name': 'ResurgentBelief385__58111.1622666469.386.513', 'alt': ''}]",[],False,True,False,Leer más,Lee más sobre &ldquo;Resurgent Belief (Retro Frame)&rdquo;
29486,Resurgent Belief (Foil),0,,https://naipes.winterland.cl/producto/resurgent-belief-foil/,,,,False,CLP,$,0,",",.,$,,2100,2100,2100,,"<span class=""woocommerce-Price-amount amount""><span class=""woocommerce-Price-currencySymbol"">$</span>2.100</span>",0,0,"[{'id': 29487, 'src': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/ResurgentBelief__52269.1622731889.386.513.jpg', 'thumbnail': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/ResurgentBelief__52269.1622731889.386.513-300x300.jpg', 'srcset': 'https://naipes.winterland.cl/wp-content/uploads/2021/06/ResurgentBelief__52269.1622731889.386.513.jpg 368w, https://naipes.winterland.cl/wp-content/uploads/2021/06/ResurgentBelief__52269.1622731889.386.513-215x300.jpg 215w, https://naipes.winterland.cl/wp-content/uploads/2021/06/ResurgentBelief__52269.1622731889.386.513-344x480.jpg 344w', 'sizes': '(max-width: 368px) 100vw, 368px', 'name': 'ResurgentBelief__52269.1622731889.386.513', 'alt': ''}]",[],False,True,True,Añadir al carrito,Añade &ldquo;Resurgent Belief (Foil)&rdquo; a tu carrito
